Estado,SKU,Nome,PV,Preço Consumidor,25%,35%,42%,50%,Origem_Aba
MA,64,0953 Shake Morango Cremoso,"25,75","246,00","185,45","169,37","158,11","145,25",MA
MA,64,326K Shake Banana Caramelizada,"25,75","246,00","185,45","169,37","158,11","145,25",MA
MA,64,439K Shake Torta de Limão,"25,75","246,00","185,45","169,37","158,11","145,25",MA
MA,64,0930 Shake Coco,"25,75","246,00","185,45","169,37","158,11","145,25",MA
MA,64,2122 Shake Doce de Leite Embalagem Econômica,"102,00","786,00","629,39","574,82","536,61","492,96",MA
MA,83,387K Shake Chocolate Sensation Embalagem Econômica,"96,90","786,00","598,12","546,26","509,96","468,47",MA
MA,83,2129 Shake Baunilha Cremoso Embalagem Econômica,"102,00","786,00","629,39","574,82","536,61","492,96",MA
MA,83,1446 Shake Morango Cremoso Embalagem Econômica,"102,00","786,00","629,39","574,82","536,61","492,96",MA
MA,83,1445 CR7 Drive,"26,75","243,00","198,03","183,49","173,32","161,69",MA
MA,04,0948 Shake Sachê Baunilha Cremoso (caixa com 7 sachês),"9,55","87,00","66,23","61,21","57,69","53,66",MA
MA,62,0020 Xtra-Cal,"11,00","109,00","81,50","74,43","69,49","63,84",MA
MA,80,448K Sopa Instantânea (Frango com Legumes),"9,35","87,00","65,90","61,58","58,56","55,10",MA
MA,89,445K Sopa Instantânea (Creme de Cebola),"9,35","87,00","65,90","61,58","58,56","55,10",MA
MA,89,190K Liftoff sabor Amora Intenso,"20,20","196,00","151,07","139,76","131,84","122,80",MA
MA,08,371K Liftoff sabor Abacaxi,"20,20","196,00","151,07","139,76","131,84","122,80",MA
MA,08,317K Liftoff sabor Limão Siciliano,"20,20","196,00","151,07","139,76","131,84","122,80",MA
MA,08,060K Herbal Concentrate Original 51g,"21,45","222,00","166,07","151,67","141,59","130,07",MA
MA,06,057K N-R-G Original 100g,"24,45","252,00","181,72","165,97","154,94","142,33",MA
MA,82,0031 Barras de Proteína Limão Citrus (7 barras por caixa),"10,40","110,00","92,45","87,71","84,39","80,59",MA
MA,75,214K Barras de Proteína Vanilla Almond (7 Barras por Caixa),"10,40","110,00","92,45","87,71","84,39","80,59",MA
MA,75,325K Creatina Premium 150g,"18,45","181,00","141,22","130,42","122,86","114,22",MA
MA,19,318K Shape Control,"35,35","338,00","259,98","237,44","221,66","203,62",MA
MA,76,1923 Beauty Booster Frutas Vermelhas,"27,80","301,00","231,24","211,19","197,15","181,11",MA
MA,51,395K Nutri Soup Frango Com Legumes,"25,75","246,00","185,45","169,37","158,11","145,25",MA
MA,64,058K N-R-G Original 60g,"15,85","159,00","120,50","110,06","102,74","94,38",MA
MA,95,056K N-R-G Guaraná Tropical 100g,"24,45","252,00","181,72","165,97","154,94","142,33",MA
MA,82,0246 Pó de Proteína 480g,"39,25","401,00","304,69","278,27","259,78","238,64",MA
MA,08,062K Herbal Concentrate Laranja e Especiarias 102g,"37,60","364,00","275,10","251,25","234,55","215,47",MA
MA,73,306B NutreV pack 10 unidades,"80,90","790,00","540,23","516,89","500,55","481,88",MA
MA,96,1639 NutreV,"7,40","79,00","66,90","63,77","61,58","59,08",MA
MA,98,497K Fiber Concentrate Immune Limão e Mel,"20,30","206,00","146,03","133,37","124,51","114,38",MA
MA,63,040K Protein Crunch,"12,30","112,00","87,65","80,05","74,74","68,66",MA
MA,58,146K Glutamina,"9,10","80,00","61,98","57,77","54,82","51,45",MA
MA,65,0242 Pó de Proteína 240g,"19,30","221,00","164,77","150,49","140,49","129,06",MA
MA,69,004K Herbal Concentrate Original Embalagem Econômica,"138,05","1072,00","859,06","784,57","732,43","672,84",MA
MA,87,063K Herbal Concentrate Limão 51g,"21,45","222,00","166,07","151,67","141,59","130,07",MA
MA,06,0927 Fiber Powder,"24,65","243,00","186,15","170,01","158,71","145,80",MA
MA,91,191K Whey Protein sabor Baunilha,"24,55","256,00","195,08","182,26","173,29","163,04",MA
MA,64,061K Herbal Concentrate Canela 102g,"37,60","364,00","275,10","251,25","234,55","215,47",MA
MA,73,003K N-R-G Guaraná Tropical Embalagem Econômica,"84,80","668,00","534,81","488,44","455,98","418,89",MA
MA,94,147K Whey Protein 3W,"24,55","256,00","195,08","182,26","173,29","163,04",MA
MA,64,223K OnActive Drink,"19,45","176,00","136,78","126,54","119,38","111,19",MA
MA,72,1417 Herbalife24 Hours Tri-Core Protein Blend Chocolate,"46,80","467,00","380,03","350,79","330,32","306,92",MA
MA,56,0931 Nutri Soup Creme Verde,"25,75","246,00","185,45","169,37","158,11","145,25",MA
MA,64,148K BCAA 5:1:1,"25,85","264,00","201,79","188,24","178,75","167,91",MA
MA,50,496K Fiber Concentrate Uva,"20,30","206,00","146,03","133,37","124,51","114,38",MA
MA,498K,Fiber Concentrate Manga,"20,30","206,00","146,03","133,37","124,51","114,38",MA
MA,63,059K Herbal Concentrate Original 102g,"37,60","364,00","275,10","251,25","234,55","215,47",MA
MA,73,0065 Herbalifeline,"27,70","281,00","210,95","192,66","179,86","165,22",MA
MA,96,3122 Multivitaminas e Minerais,"10,75","122,00","88,96","81,24","75,84","69,67",MA
MA,a,0411 Sabonete em Barra Soft Green Chá Verde,"2,05","21,00","11,68","10,91","10,37","9,76",MA
MA,76,0431 Creme Hidratante Soft Green Chá Verde,"8,20","82,00","49,90","46,62","44,32","41,70",MA
MA,08,0766 Cleanser Facial Cítrico 150ml,"13,70","182,00","103,47","95,87","90,54","84,45",MA
MA,16,0770 Gel Firmador para os Olhos 15ml,"21,70","282,00","159,96","147,83","139,34","129,64",MA
MA,97,0773 Máscara Purificante de Argila 120ml,"13,80","185,00","105,48","97,68","92,22","85,99",MA
MA,23,0768 Sérum Facial Redutor de linhas 30ml,"30,90","397,00","225,45","208,43","196,52","182,90",MA
MA,92,0408 Sabonete Líquido para as mãos Soft Green Chá Verde,"7,20","71,00","51,61","48,22","45,84","43,12",MA
MA,99,0563 Desodorante Soft Green Chá Verde,"2,70","30,00","17,50","16,35","15,55","14,64",MA
CE,a,534K Protein Ice Cream (Gelato Proteico) Sabor Chocolate,"59,80","473,00","355,50","315,46","287,44","255,41",CE
CE,27,535K Protein Ice Cream (Gelato Proteico) Sabor Baunilha,"59,80","473,00","355,50","315,46","287,44","255,41",CE
CE,27,447K Shake Pistache,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,249K Shake Frapê de Abacaxi,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,295K Shake Cookies & Cream,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,023K Shake Café Cremoso,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,0940 Shake Doce De Leite,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,3144 Shake Chocolate Sensation,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,0951 Shake Baunilha Cremoso,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,0953 Shake Morango Cremoso,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,326K Shake Banana Caramelizada,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,439K Shake Torta de Limão,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,0930 Shake Coco,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,2122 Shake Doce de Leite Embalagem Econômica,"102,00","786,00","605,79","537,57","489,82","435,25",CE
CE,27,387K Shake Chocolate Sensation Embalagem Econômica,"96,90","786,00","575,69","510,87","465,49","413,63",CE
CE,27,2129 Shake Baunilha Cremoso Embalagem Econômica,"102,00","786,00","605,79","537,57","489,82","435,25",CE
CE,27,1446 Shake Morango Cremoso Embalagem Econômica,"102,00","786,00","605,79","537,57","489,82","435,25",CE
CE,27,1445 CR7 Drive,"26,75","243,00","190,15","172,04","159,36","144,86",CE
CE,42,0948 Shake Sachê Baunilha Cremoso (caixa com 7 sachês),"9,55","87,00","63,75","57,46","53,07","48,04",CE
CE,03,0020 Xtra-Cal,"11,00","109,00","78,44","69,61","63,43","56,36",CE
CE,12,448K Sopa Instantânea (Frango com Legumes),"9,35","87,00","63,43","58,03","54,25","49,92",CE
CE,34,445K Sopa Instantânea (Creme de Cebola),"9,35","87,00","63,43","58,03","54,25","49,92",CE
CE,34,190K Liftoff sabor Amora Intenso,"20,20","196,00","145,40","131,27","121,37","110,06",CE
CE,45,371K Liftoff sabor Abacaxi,"20,20","196,00","145,40","131,27","121,37","110,06",CE
CE,45,317K Liftoff sabor Limão Siciliano,"20,20","196,00","145,40","131,27","121,37","110,06",CE
CE,45,060K Herbal Concentrate Original 51g,"21,45","222,00","159,84","141,84","129,24","114,84",CE
CE,35,057K N-R-G Original 100g,"24,45","252,00","174,91","155,21","141,42","125,67",CE
CE,14,0031 Barras de Proteína Limão Citrus (7 barras por caixa),"10,40","110,00","88,90","82,97","78,83","74,09",CE
CE,12,214K Barras de Proteína Vanilla Almond (7 Barras por Caixa),"10,40","110,00","88,90","82,97","78,83","74,09",CE
CE,12,325K Creatina Premium 150g,"18,45","181,00","135,92","122,42","112,98","102,18",CE
CE,54,318K Shape Control,"35,35","338,00","250,23","222,05","202,33","179,79",CE
CE,09,1923 Beauty Booster Frutas Vermelhas,"27,80","301,00","222,57","197,50","179,96","159,91",CE
CE,75,395K Nutri Soup Frango Com Legumes,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,058K N-R-G Original 60g,"15,85","159,00","115,98","102,92","93,78","83,33",CE
CE,26,056K N-R-G Guaraná Tropical 100g,"24,45","252,00","174,91","155,21","141,42","125,67",CE
CE,14,0246 Pó de Proteína 480g,"39,25","401,00","293,26","260,24","237,12","210,70",CE
CE,37,062K Herbal Concentrate Laranja e Especiarias 102g,"37,60","364,00","264,78","234,97","214,09","190,24",CE
CE,06,306B NutreV pack 10 unidades,"80,90","790,00","519,98","490,80","470,37","447,03",CE
CE,53,1639 NutreV,"7,40","79,00","64,39","60,48","57,74","54,61",CE
CE,38,497K Fiber Concentrate Immune Limão e Mel,"20,30","206,00","140,56","124,73","113,65","100,99",CE
CE,97,040K Protein Crunch,"12,30","112,00","84,37","74,87","68,22","60,62",CE
CE,93,146K Glutamina,"9,10","80,00","59,65","54,39","50,71","46,50",CE
CE,11,0242 Pó de Proteína 240g,"19,30","221,00","158,60","140,74","128,24","113,95",CE
CE,90,004K Herbal Concentrate Original Embalagem Econômica,"138,05","1072,00","826,84","733,73","668,56","594,07",CE
CE,30,063K Herbal Concentrate Limão 51g,"21,45","222,00","159,84","141,84","129,24","114,84",CE
CE,35,0927 Fiber Powder,"24,65","243,00","179,17","158,99","144,87","128,73",CE
CE,22,191K Whey Protein sabor Baunilha,"24,55","256,00","187,76","171,74","160,53","147,71",CE
CE,02,061K Herbal Concentrate Canela 102g,"37,60","364,00","264,78","234,97","214,09","190,24",CE
CE,06,003K N-R-G Guaraná Tropical Embalagem Econômica,"84,80","668,00","514,76","456,79","416,22","369,85",CE
CE,36,147K Whey Protein 3W,"24,55","256,00","187,76","171,74","160,53","147,71",CE
CE,02,223K OnActive Drink,"19,45","176,00","131,65","118,86","109,90","99,67",CE
CE,12,1417 Herbalife24 Hours Tri-Core Protein Blend Chocolate,"46,80","467,00","365,41","328,90","303,35","274,15",CE
CE,86,0931 Nutri Soup Creme Verde,"25,75","246,00","178,50","158,39","144,32","128,24",CE
CE,98,148K BCAA 5:1:1,"25,85","264,00","194,22","177,28","165,42","151,87",CE
CE,88,496K Fiber Concentrate Uva,"20,30","206,00","140,56","124,73","113,65","100,99",CE
CE,498K,Fiber Concentrate Manga,"20,30","206,00","140,56","124,73","113,65","100,99",CE
CE,97,059K Herbal Concentrate Original 102g,"37,60","364,00","264,78","234,97","214,09","190,24",CE
CE,06,0065 Herbalifeline,"27,70","281,00","203,04","180,17","164,17","145,88",CE
CE,27,3122 Multivitaminas e Minerais,"10,75","122,00","85,62","75,98","69,23","61,52",CE
CE,a,0411 Sabonete em Barra Soft Green Chá Verde,"2,05","21,00","10,22","9,35","8,73","8,03",CE
CE,92,0431 Creme Hidratante Soft Green Chá Verde,"8,20","82,00","48,03","43,93","41,06","37,78",CE
CE,61,0766 Cleanser Facial Cítrico 150ml,"13,70","182,00","96,63","87,17","80,54","72,97",CE
CE,33,0770 Gel Firmador para os Olhos 15ml,"21,70","282,00","149,38","134,30","123,74","111,67",CE
CE,15,0773 Máscara Purificante de Argila 120ml,"13,80","185,00","98,50","88,81","82,02","74,27",CE
CE,38,0768 Sérum Facial Redutor de linhas 30ml,"30,90","397,00","210,54","189,37","174,56","157,63",CE
CE,10,0408 Sabonete Líquido para as mãos Soft Green Chá Verde,"7,20","71,00","49,68","45,43","42,46","39,06",CE
CE,43,0563 Desodorante Soft Green Chá Verde,"2,70","30,00","15,31","14,01","13,10","12,06",CE
ES,a,534K Protein Ice Cream (Gelato Proteico) Sabor Chocolate,"59,80","473,00","354,58","314,65","286,70","254,75",ES
ES,26,535K Protein Ice Cream (Gelato Proteico) Sabor Baunilha,"59,80","473,00","354,58","314,65","286,70","254,75",ES
ES,26,447K Shake Pistache,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,249K Shake Frapê de Abacaxi,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,295K Shake Cookies & Cream,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,023K Shake Café Cremoso,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,0940 Shake Doce De Leite,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,3144 Shake Chocolate Sensation,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,0951 Shake Baunilha Cremoso,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,0953 Shake Morango Cremoso,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,326K Shake Banana Caramelizada,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,439K Shake Torta de Limão,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,0930 Shake Coco,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,2122 Shake Doce de Leite Embalagem Econômica,"102,00","786,00","604,22","536,18","488,55","434,12",ES
ES,26,387K Shake Chocolate Sensation Embalagem Econômica,"96,90","786,00","574,20","509,55","464,29","412,56",ES
ES,26,2129 Shake Baunilha Cremoso Embalagem Econômica,"102,00","786,00","604,22","536,18","488,55","434,12",ES
ES,26,1446 Shake Morango Cremoso Embalagem Econômica,"102,00","786,00","604,22","536,18","488,55","434,12",ES
ES,26,1445 CR7 Drive,"26,75","243,00","190,51","172,36","159,65","145,13",ES
ES,43,0948 Shake Sachê Baunilha Cremoso (caixa com 7 sachês),"9,55","87,00","63,59","57,32","52,93","47,91",ES
ES,02,0020 Xtra-Cal,"11,00","109,00","78,24","69,43","63,27","56,22",ES
ES,11,448K Sopa Instantânea (Frango com Legumes),"9,35","87,00","63,27","57,88","54,11","49,80",ES
ES,33,445K Sopa Instantânea (Creme de Cebola),"9,35","87,00","63,27","57,88","54,11","49,80",ES
ES,33,190K Liftoff sabor Amora Intenso,"20,20","196,00","145,03","130,93","121,06","109,78",ES
ES,43,371K Liftoff sabor Abacaxi,"20,20","196,00","145,03","130,93","121,06","109,78",ES
ES,43,317K Liftoff sabor Limão Siciliano,"20,20","196,00","145,03","130,93","121,06","109,78",ES
ES,43,060K Herbal Concentrate Original 51g,"21,45","222,00","159,42","141,47","128,91","114,54",ES
ES,34,057K N-R-G Original 100g,"24,45","252,00","174,45","154,81","141,06","125,34",ES
ES,13,0031 Barras de Proteína Limão Citrus (7 barras por caixa),"10,40","110,00","88,84","82,92","78,77","74,04",ES
ES,12,214K Barras de Proteína Vanilla Almond (7 Barras por Caixa),"10,40","110,00","88,84","82,92","78,77","74,04",ES
ES,12,325K Creatina Premium 150g,"18,45","181,00","135,57","122,11","112,68","101,91",ES
ES,52,318K Shape Control,"35,35","338,00","249,58","221,48","201,81","179,32",ES
ES,07,1923 Beauty Booster Frutas Vermelhas,"27,80","301,00","221,99","196,99","179,49","159,50",ES
ES,74,395K Nutri Soup Frango Com Legumes,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,058K N-R-G Original 60g,"15,85","159,00","115,68","102,66","93,54","83,12",ES
ES,24,056K N-R-G Guaraná Tropical 100g,"24,45","252,00","174,45","154,81","141,06","125,34",ES
ES,13,0246 Pó de Proteína 480g,"39,25","401,00","292,51","259,57","236,51","210,16",ES
ES,35,062K Herbal Concentrate Laranja e Especiarias 102g,"37,60","364,00","264,10","234,36","213,54","189,75",ES
ES,05,306B NutreV pack 10 unidades,"80,90","790,00","518,63","489,53","469,16","445,88",ES
ES,51,1639 NutreV,"7,40","79,00","64,22","60,32","57,59","54,47",ES
ES,36,497K Fiber Concentrate Immune Limão e Mel,"20,30","206,00","140,19","124,41","113,36","100,73",ES
ES,96,040K Protein Crunch,"12,30","112,00","84,15","74,67","68,04","60,46",ES
ES,92,146K Glutamina,"9,10","80,00","59,50","54,25","50,58","46,38",ES
ES,10,0242 Pó de Proteína 240g,"19,30","221,00","158,18","140,37","127,91","113,66",ES
ES,89,004K Herbal Concentrate Original Embalagem Econômica,"138,05","1072,00","824,70","731,84","666,83","592,53",ES
ES,29,063K Herbal Concentrate Limão 51g,"21,45","222,00","159,42","141,47","128,91","114,54",ES
ES,34,0927 Fiber Powder,"24,65","243,00","178,70","158,58","144,50","128,40",ES
ES,21,191K Whey Protein sabor Baunilha,"24,55","256,00","187,28","171,30","160,11","147,33",ES
ES,00,061K Herbal Concentrate Canela 102g,"37,60","364,00","264,10","234,36","213,54","189,75",ES
ES,05,003K N-R-G Guaraná Tropical Embalagem Econômica,"84,80","668,00","513,43","455,61","415,14","368,89",ES
ES,35,147K Whey Protein 3W,"24,55","256,00","187,28","171,30","160,11","147,33",ES
ES,00,223K OnActive Drink,"19,45","176,00","131,31","118,55","109,62","99,41",ES
ES,11,1417 Herbalife24 Hours Tri-Core Protein Blend Chocolate,"46,80","467,00","365,16","328,68","303,14","273,96",ES
ES,85,0931 Nutri Soup Creme Verde,"25,75","246,00","178,03","157,99","143,95","127,91",ES
ES,97,148K BCAA 5:1:1,"25,85","264,00","193,72","176,82","165,00","151,48",ES
ES,86,496K Fiber Concentrate Uva,"20,30","206,00","140,19","124,41","113,36","100,73",ES
ES,498K,Fiber Concentrate Manga,"20,30","206,00","140,19","124,41","113,36","100,73",ES
ES,96,059K Herbal Concentrate Original 102g,"37,60","364,00","264,10","234,36","213,54","189,75",ES
ES,05,0065 Herbalifeline,"27,70","281,00","202,51","179,71","163,75","145,50",ES
ES,25,3122 Multivitaminas e Minerais,"10,75","122,00","85,40","75,78","69,05","61,36",ES
ES,a,0411 Sabonete em Barra Soft Green Chá Verde,"2,05","21,00","11,22","10,26","9,58","8,82",ES
ES,30,0431 Creme Hidratante Soft Green Chá Verde,"8,20","82,00","47,90","43,81","40,95","37,68",ES
ES,59,0766 Cleanser Facial Cítrico 150ml,"13,70","182,00","106,09","95,70","88,43","80,11",ES
ES,85,0770 Gel Firmador para os Olhos 15ml,"21,70","282,00","164,00","147,44","135,85","122,60",ES
ES,65,0773 Máscara Purificante de Argila 120ml,"13,80","185,00","108,14","97,50","90,05","81,53",ES
ES,91,0768 Sérum Facial Redutor de linhas 30ml,"30,90","397,00","231,14","207,90","191,64","173,05",ES
ES,60,0408 Sabonete Líquido para as mãos Soft Green Chá Verde,"7,20","71,00","49,55","45,31","42,35","38,96",ES
ES,41,0563 Desodorante Soft Green Chá Verde,"2,70","30,00","16,80","15,37","14,37","13,23",ES
TO,a,534K Protein Ice Cream (Gelato Proteico) Sabor Chocolate,"59,80","473,00","374,89","332,67","303,12","269,34",TO
TO,50,535K Protein Ice Cream (Gelato Proteico) Sabor Baunilha,"59,80","473,00","374,89","332,67","303,12","269,34",TO
TO,50,447K Shake Pistache,"25,75","246,00","188,23","167,03","152,20","135,24",TO
TO,25,249K Shake Frapê de Abacaxi,"25,75","246,00","188,23","167,03","152,20","135,24",TO
TO,25,295K Shake Cookies & Cream,"25,75","246,00","188,23","167,03","152,20","135,24",TO
TO,25,023K Shake Café Cremoso,"25,75","246,00","188,23","167,03","152,20","135,24",TO
TO,25,0940 Shake Doce De Leite,"25,75","246,00","188,23","167,03","152,20","135,24",TO
TO,25,3144 Shake Chocolate Sensation,"25,75","246,00","188,23","167,03","152,20","135,24",TO
TO,25,0951 Shake Baunilha Cremoso,"25,75","246,00","188,23","167,03","152,20","135,24",TO
